# Generated expression corpus for the Task 3.5 differential test.
#
# One record per line, tab separated: the expression source, then OK or ERR,
# then either the value the interpreter printed or, for ERR, the error number
# the condition carried.
#
# Produced by evaluating each expression under build/bin/rexx 5.3.0 with the
# variable table a=2 b=3 c=1 d=4 s='xy' t='9' and NUMERIC DIGITS at its
# default 9. An error number of 35, 36, 37, 19 or 20 is a syntax error, which
# the parser itself must reject; any other is a runtime one, which it must
# accept and then fail to evaluate.
#
# The generator walks every ordered pair of 16 dyadic operators over 7 operand
# triples, then every prefix operator against every dyadic operator on both
# sides, then one four-operand chain per operator, then the same pairs with the
# grouping forced by parentheses. The operand triples are chosen so that left
# and right association give different answers: (2,2,1) rather than (2,2,2),
# because `a = b = c` cannot tell them apart when all three are equal.
#
# Regenerating it means rerunning that walk against the interpreter. Do not
# edit a value by hand: a value here is evidence, and a hand-edited one is not.
10 % 3 > 2	OK	1
10 % 3 & 2	ERR	34
10 % 3 | 2	ERR	34
10 % 3 && 2	ERR	34
10 % 3 \= 2	OK	1
10 // 3 + 2	OK	3
10 // 3 - 2	OK	-1
10 // 3 * 2	OK	2
10 // 3 / 2	OK	0.5
10 // 3 % 2	OK	0
10 // 3 // 2	OK	1
10 // 3 ** 2	OK	1
10 // 3 || 2	OK	12
10 // 3 2	OK	1 2
10 // 3 = 2	OK	0
10 // 3 == 2	OK	0
10 // 3 > 2	OK	0
10 // 3 & 2	ERR	34
10 // 3 | 2	ERR	34
10 // 3 && 2	ERR	34
10 // 3 \= 2	OK	1
10 ** 3 + 2	OK	1002
10 ** 3 - 2	OK	998
10 ** 3 * 2	OK	2000
10 ** 3 / 2	OK	500
10 ** 3 % 2	OK	500
10 ** 3 // 2	OK	0
10 ** 3 ** 2	OK	1000000
10 ** 3 || 2	OK	10002
10 ** 3 2	OK	1000 2
10 ** 3 = 2	OK	0
10 ** 3 == 2	OK	0
10 ** 3 > 2	OK	1
10 ** 3 & 2	ERR	34
10 ** 3 | 2	ERR	34
10 ** 3 && 2	ERR	34
10 ** 3 \= 2	OK	1
10 || 3 + 2	OK	105
10 || 3 - 2	OK	101
10 || 3 * 2	OK	106
10 || 3 / 2	OK	101.5
10 || 3 % 2	OK	101
10 || 3 // 2	OK	101
10 || 3 ** 2	OK	109
10 || 3 || 2	OK	1032
10 || 3 2	OK	103 2
10 || 3 = 2	OK	0
10 || 3 == 2	OK	0
10 || 3 > 2	OK	1
10 || 3 & 2	ERR	34
10 || 3 | 2	ERR	34
10 || 3 && 2	ERR	34
10 || 3 \= 2	OK	1
10 3 + 2	OK	10 5
10 3 - 2	OK	10 1
10 3 * 2	OK	10 6
10 3 / 2	OK	10 1.5
10 3 % 2	OK	10 1
10 3 // 2	OK	10 1
10 3 ** 2	OK	10 9
10 3 || 2	OK	10 32
10 3 2	OK	10 3 2
10 3 = 2	OK	0
10 3 == 2	OK	0
10 3 > 2	OK	0
10 3 & 2	ERR	34
10 3 | 2	ERR	34
10 3 && 2	ERR	34
10 3 \= 2	OK	1
10 = 3 + 2	OK	0
10 = 3 - 2	OK	0
10 = 3 * 2	OK	0
10 = 3 / 2	OK	0
10 = 3 % 2	OK	0
10 = 3 // 2	OK	0
10 = 3 ** 2	OK	0
10 = 3 || 2	OK	0
10 = 3 2	OK	0
10 = 3 = 2	OK	0
10 = 3 == 2	OK	0
10 = 3 > 2	OK	0
10 = 3 & 2	ERR	34
10 = 3 | 2	ERR	34
10 = 3 && 2	ERR	34
10 = 3 \= 2	OK	1
10 == 3 + 2	OK	0
10 == 3 - 2	OK	0
10 == 3 * 2	OK	0
10 == 3 / 2	OK	0
10 == 3 % 2	OK	0
10 == 3 // 2	OK	0
10 == 3 ** 2	OK	0
10 == 3 || 2	OK	0
10 == 3 2	OK	0
10 == 3 = 2	OK	0
10 == 3 == 2	OK	0
10 == 3 > 2	OK	0
10 == 3 & 2	ERR	34
10 == 3 | 2	ERR	34
10 == 3 && 2	ERR	34
10 == 3 \= 2	OK	1
10 > 3 + 2	OK	1
10 > 3 - 2	OK	1
10 > 3 * 2	OK	1
10 > 3 / 2	OK	1
10 > 3 % 2	OK	1
10 > 3 // 2	OK	1
10 > 3 ** 2	OK	1
10 > 3 || 2	OK	0
10 > 3 2	OK	0
10 > 3 = 2	OK	0
10 > 3 == 2	OK	0
10 > 3 > 2	OK	0
10 > 3 & 2	ERR	34
10 > 3 | 2	ERR	34
10 > 3 && 2	ERR	34
10 > 3 \= 2	OK	1
10 & 3 + 2	ERR	34
10 & 3 - 2	ERR	34
10 & 3 * 2	ERR	34
10 & 3 / 2	ERR	34
10 & 3 % 2	ERR	34
10 & 3 // 2	ERR	34
10 & 3 ** 2	ERR	34
10 & 3 || 2	ERR	34
10 & 3 2	ERR	34
10 & 3 = 2	ERR	34
10 & 3 == 2	ERR	34
10 & 3 > 2	ERR	34
10 & 3 & 2	ERR	34
10 & 3 | 2	ERR	34
10 & 3 && 2	ERR	34
10 & 3 \= 2	ERR	34
10 | 3 + 2	ERR	34
10 | 3 - 2	ERR	34
10 | 3 * 2	ERR	34
10 | 3 / 2	ERR	34
10 | 3 % 2	ERR	34
10 | 3 // 2	ERR	34
10 | 3 ** 2	ERR	34
10 | 3 || 2	ERR	34
10 | 3 2	ERR	34
10 | 3 = 2	ERR	34
10 | 3 == 2	ERR	34
10 | 3 > 2	ERR	34
10 | 3 & 2	ERR	34
10 | 3 | 2	ERR	34
10 | 3 && 2	ERR	34
10 | 3 \= 2	ERR	34
10 && 3 + 2	ERR	34
10 && 3 - 2	ERR	34
10 && 3 * 2	ERR	34
10 && 3 / 2	ERR	34
10 && 3 % 2	ERR	34
10 && 3 // 2	ERR	34
10 && 3 ** 2	ERR	34
10 && 3 || 2	ERR	34
10 && 3 2	ERR	34
10 && 3 = 2	ERR	34
10 && 3 == 2	ERR	34
10 && 3 > 2	ERR	34
10 && 3 & 2	ERR	34
10 && 3 | 2	ERR	34
10 && 3 && 2	ERR	34
10 && 3 \= 2	ERR	34
10 \= 3 + 2	OK	1
10 \= 3 - 2	OK	1
10 \= 3 * 2	OK	1
10 \= 3 / 2	OK	1
10 \= 3 % 2	OK	1
10 \= 3 // 2	OK	1
10 \= 3 ** 2	OK	1
10 \= 3 || 2	OK	1
10 \= 3 2	OK	1
10 \= 3 = 2	OK	0
10 \= 3 == 2	OK	0
10 \= 3 > 2	OK	0
10 \= 3 & 2	ERR	34
10 \= 3 | 2	ERR	34
10 \= 3 && 2	ERR	34
10 \= 3 \= 2	OK	1
a + b + c	OK	6
a + b - c	OK	4
a + b * c	OK	5
a + b / c	OK	5
a + b % c	OK	5
a + b // c	OK	2
a + b ** c	OK	5
a + b || c	OK	51
a + b c	OK	5 1
a + b = c	OK	0
a + b == c	OK	0
a + b > c	OK	1
a + b & c	ERR	34
a + b | c	ERR	34
a + b && c	ERR	34
a + b \= c	OK	1
a - b + c	OK	0
a - b - c	OK	-2
a - b * c	OK	-1
a - b / c	OK	-1
a - b % c	OK	-1
a - b // c	OK	2
a - b ** c	OK	-1
a - b || c	OK	-11
a - b c	OK	-1 1
a - b = c	OK	0
a - b == c	OK	0
a - b > c	OK	0
a - b & c	ERR	34
a - b | c	ERR	34
a - b && c	ERR	34
a - b \= c	OK	1
a * b + c	OK	7
a * b - c	OK	5
a * b * c	OK	6
a * b / c	OK	6
a * b % c	OK	6
a * b // c	OK	0
a * b ** c	OK	6
a * b || c	OK	61
a * b c	OK	6 1
a * b = c	OK	0
a * b == c	OK	0
a * b > c	OK	1
a * b & c	ERR	34
a * b | c	ERR	34
a * b && c	ERR	34
a * b \= c	OK	1
a / b + c	OK	1.66666667
a / b - c	OK	-0.33333333
a / b * c	OK	0.666666667
a / b / c	OK	0.666666667
a / b % c	OK	0
a / b // c	OK	0.666666667
a / b ** c	OK	0.666666667
a / b || c	OK	0.6666666671
a / b c	OK	0.666666667 1
a / b = c	OK	0
a / b == c	OK	0
a / b > c	OK	0
a / b & c	ERR	34
a / b | c	ERR	34
a / b && c	ERR	34
a / b \= c	OK	1
a % b + c	OK	1
a % b - c	OK	-1
a % b * c	OK	0
a % b / c	OK	0
a % b % c	OK	0
a % b // c	OK	0
a % b ** c	OK	0
a % b || c	OK	01
a % b c	OK	0 1
a % b = c	OK	0
a % b == c	OK	0
a % b > c	OK	0
a % b & c	OK	0
a % b | c	OK	1
a % b && c	OK	1
a % b \= c	OK	1
a // b + c	OK	3
a // b - c	OK	1
a // b * c	OK	2
a // b / c	OK	2
a // b % c	OK	2
a // b // c	OK	0
a // b ** c	OK	2
a // b || c	OK	21
a // b c	OK	2 1
a // b = c	OK	0
a // b == c	OK	0
a // b > c	OK	1
a // b & c	ERR	34
a // b | c	ERR	34
a // b && c	ERR	34
a // b \= c	OK	1
a ** b + c	OK	9
a ** b - c	OK	7
a ** b * c	OK	8
a ** b / c	OK	8
a ** b % c	OK	8
a ** b // c	OK	0
a ** b ** c	OK	8
a ** b || c	OK	81
a ** b c	OK	8 1
a ** b = c	OK	0
a ** b == c	OK	0
a ** b > c	OK	1
a ** b & c	ERR	34
a ** b | c	ERR	34
a ** b && c	ERR	34
a ** b \= c	OK	1
a || b + c	OK	24
a || b - c	OK	22
a || b * c	OK	23
a || b / c	OK	23
a || b % c	OK	23
a || b // c	OK	20
a || b ** c	OK	23
a || b || c	OK	231
a || b c	OK	23 1
a || b = c	OK	0
a || b == c	OK	0
a || b > c	OK	1
a || b & c	ERR	34
a || b | c	ERR	34
a || b && c	ERR	34
a || b \= c	OK	1
a b + c	OK	2 4
a b - c	OK	2 2
a b * c	OK	2 3
a b / c	OK	2 3
a b % c	OK	2 3
a b // c	OK	2 0
a b ** c	OK	2 3
a b || c	OK	2 31
a b c	OK	2 3 1
a b = c	OK	0
a b == c	OK	0
a b > c	OK	1
a b & c	ERR	34
a b | c	ERR	34
a b && c	ERR	34
a b \= c	OK	1
a = b + c	OK	0
a = b - c	OK	1
a = b * c	OK	0
a = b / c	OK	0
a = b % c	OK	0
a = b // c	OK	0
a = b ** c	OK	0
a = b || c	OK	0
a = b c	OK	0
a = b = c	OK	0
a = b == c	OK	0
a = b > c	OK	0
a = b & c	OK	0
a = b | c	OK	1
a = b && c	OK	1
a = b \= c	OK	1
a == b + c	OK	0
a == b - c	OK	1
a == b * c	OK	0
a == b / c	OK	0
a == b % c	OK	0
a == b // c	OK	0
a == b ** c	OK	0
a == b || c	OK	0
a == b c	OK	0
a == b = c	OK	0
a == b == c	OK	0
a == b > c	OK	0
a == b & c	OK	0
a == b | c	OK	1
a == b && c	OK	1
a == b \= c	OK	1
a > b + c	OK	0
a > b - c	OK	0
a > b * c	OK	0
a > b / c	OK	0
a > b % c	OK	0
a > b // c	OK	1
a > b ** c	OK	0
a > b || c	OK	0
a > b c	OK	0
a > b = c	OK	0
a > b == c	OK	0
a > b > c	OK	0
a > b & c	OK	0
a > b | c	OK	1
a > b && c	OK	1
a > b \= c	OK	1
a & b + c	ERR	34
a & b - c	ERR	34
a & b * c	ERR	34
a & b / c	ERR	34
a & b % c	ERR	34
a & b // c	ERR	34
a & b ** c	ERR	34
a & b || c	ERR	34
a & b c	ERR	34
a & b = c	ERR	34
a & b == c	ERR	34
a & b > c	ERR	34
a & b & c	ERR	34
a & b | c	ERR	34
a & b && c	ERR	34
a & b \= c	ERR	34
a | b + c	ERR	34
a | b - c	ERR	34
a | b * c	ERR	34
a | b / c	ERR	34
a | b % c	ERR	34
a | b // c	ERR	34
a | b ** c	ERR	34
a | b || c	ERR	34
a | b c	ERR	34
a | b = c	ERR	34
a | b == c	ERR	34
a | b > c	ERR	34
a | b & c	ERR	34
a | b | c	ERR	34
a | b && c	ERR	34
a | b \= c	ERR	34
a && b + c	ERR	34
a && b - c	ERR	34
a && b * c	ERR	34
a && b / c	ERR	34
a && b % c	ERR	34
a && b // c	ERR	34
a && b ** c	ERR	34
a && b || c	ERR	34
a && b c	ERR	34
a && b = c	ERR	34
a && b == c	ERR	34
a && b > c	ERR	34
a && b & c	ERR	34
a && b | c	ERR	34
a && b && c	ERR	34
a && b \= c	ERR	34
a \= b + c	OK	1
a \= b - c	OK	0
a \= b * c	OK	1
a \= b / c	OK	1
a \= b % c	OK	1
a \= b // c	OK	1
a \= b ** c	OK	1
a \= b || c	OK	1
a \= b c	OK	1
a \= b = c	OK	1
a \= b == c	OK	1
a \= b > c	OK	0
a \= b & c	OK	1
a \= b | c	OK	1
a \= b && c	OK	0
a \= b \= c	OK	0
'xy' + '9' + 2	ERR	41
'xy' + '9' - 2	ERR	41
'xy' + '9' * 2	ERR	41
'xy' + '9' / 2	ERR	41
'xy' + '9' % 2	ERR	41
'xy' + '9' // 2	ERR	41
'xy' + '9' ** 2	ERR	41
'xy' + '9' || 2	ERR	41
'xy' + '9' 2	ERR	41
'xy' + '9' = 2	ERR	41
'xy' + '9' == 2	ERR	41
'xy' + '9' > 2	ERR	41
'xy' + '9' & 2	ERR	41
'xy' + '9' | 2	ERR	41
'xy' + '9' && 2	ERR	41
'xy' + '9' \= 2	ERR	41
'xy' - '9' + 2	ERR	41
'xy' - '9' - 2	ERR	41
'xy' - '9' * 2	ERR	41
'xy' - '9' / 2	ERR	41
'xy' - '9' % 2	ERR	41
'xy' - '9' // 2	ERR	41
'xy' - '9' ** 2	ERR	41
'xy' - '9' || 2	ERR	41
'xy' - '9' 2	ERR	41
'xy' - '9' = 2	ERR	41
'xy' - '9' == 2	ERR	41
'xy' - '9' > 2	ERR	41
'xy' - '9' & 2	ERR	41
'xy' - '9' | 2	ERR	41
'xy' - '9' && 2	ERR	41
'xy' - '9' \= 2	ERR	41
'xy' * '9' + 2	ERR	41
'xy' * '9' - 2	ERR	41
'xy' * '9' * 2	ERR	41
'xy' * '9' / 2	ERR	41
'xy' * '9' % 2	ERR	41
'xy' * '9' // 2	ERR	41
'xy' * '9' ** 2	ERR	41
'xy' * '9' || 2	ERR	41
'xy' * '9' 2	ERR	41
'xy' * '9' = 2	ERR	41
'xy' * '9' == 2	ERR	41
'xy' * '9' > 2	ERR	41
'xy' * '9' & 2	ERR	41
'xy' * '9' | 2	ERR	41
'xy' * '9' && 2	ERR	41
'xy' * '9' \= 2	ERR	41
'xy' / '9' + 2	ERR	41
'xy' / '9' - 2	ERR	41
'xy' / '9' * 2	ERR	41
'xy' / '9' / 2	ERR	41
'xy' / '9' % 2	ERR	41
'xy' / '9' // 2	ERR	41
'xy' / '9' ** 2	ERR	41
'xy' / '9' || 2	ERR	41
'xy' / '9' 2	ERR	41
'xy' / '9' = 2	ERR	41
'xy' / '9' == 2	ERR	41
'xy' / '9' > 2	ERR	41
'xy' / '9' & 2	ERR	41
'xy' / '9' | 2	ERR	41
'xy' / '9' && 2	ERR	41
'xy' / '9' \= 2	ERR	41
'xy' % '9' + 2	ERR	41
'xy' % '9' - 2	ERR	41
'xy' % '9' * 2	ERR	41
'xy' % '9' / 2	ERR	41
'xy' % '9' % 2	ERR	41
'xy' % '9' // 2	ERR	41
'xy' % '9' ** 2	ERR	41
'xy' % '9' || 2	ERR	41
'xy' % '9' 2	ERR	41
'xy' % '9' = 2	ERR	41
'xy' % '9' == 2	ERR	41
'xy' % '9' > 2	ERR	41
'xy' % '9' & 2	ERR	41
'xy' % '9' | 2	ERR	41
'xy' % '9' && 2	ERR	41
'xy' % '9' \= 2	ERR	41
'xy' // '9' + 2	ERR	41
'xy' // '9' - 2	ERR	41
'xy' // '9' * 2	ERR	41
'xy' // '9' / 2	ERR	41
'xy' // '9' % 2	ERR	41
'xy' // '9' // 2	ERR	41
'xy' // '9' ** 2	ERR	41
'xy' // '9' || 2	ERR	41
'xy' // '9' 2	ERR	41
'xy' // '9' = 2	ERR	41
'xy' // '9' == 2	ERR	41
'xy' // '9' > 2	ERR	41
'xy' // '9' & 2	ERR	41
'xy' // '9' | 2	ERR	41
'xy' // '9' && 2	ERR	41
'xy' // '9' \= 2	ERR	41
'xy' ** '9' + 2	ERR	41
'xy' ** '9' - 2	ERR	41
'xy' ** '9' * 2	ERR	41
'xy' ** '9' / 2	ERR	41
'xy' ** '9' % 2	ERR	41
'xy' ** '9' // 2	ERR	41
'xy' ** '9' ** 2	ERR	41
'xy' ** '9' || 2	ERR	41
'xy' ** '9' 2	ERR	41
'xy' ** '9' = 2	ERR	41
'xy' ** '9' == 2	ERR	41
'xy' ** '9' > 2	ERR	41
'xy' ** '9' & 2	ERR	41
'xy' ** '9' | 2	ERR	41
'xy' ** '9' && 2	ERR	41
'xy' ** '9' \= 2	ERR	41
'xy' || '9' + 2	OK	xy11
'xy' || '9' - 2	OK	xy7
'xy' || '9' * 2	OK	xy18
'xy' || '9' / 2	OK	xy4.5
'xy' || '9' % 2	OK	xy4
'xy' || '9' // 2	OK	xy1
'xy' || '9' ** 2	OK	xy81
'xy' || '9' || 2	OK	xy92
'xy' || '9' 2	OK	xy9 2
'xy' || '9' = 2	OK	0
'xy' || '9' == 2	OK	0
'xy' || '9' > 2	OK	1
'xy' || '9' & 2	ERR	34
'xy' || '9' | 2	ERR	34
'xy' || '9' && 2	ERR	34
'xy' || '9' \= 2	OK	1
'xy' '9' + 2	OK	xy 11
'xy' '9' - 2	OK	xy 7
'xy' '9' * 2	OK	xy 18
'xy' '9' / 2	OK	xy 4.5
'xy' '9' % 2	OK	xy 4
'xy' '9' // 2	OK	xy 1
'xy' '9' ** 2	OK	xy 81
'xy' '9' || 2	OK	xy 92
'xy' '9' 2	OK	xy 9 2
'xy' '9' = 2	OK	0
'xy' '9' == 2	OK	0
'xy' '9' > 2	OK	1
'xy' '9' & 2	ERR	34
'xy' '9' | 2	ERR	34
'xy' '9' && 2	ERR	34
'xy' '9' \= 2	OK	1
'xy' = '9' + 2	OK	0
'xy' = '9' - 2	OK	0
'xy' = '9' * 2	OK	0
'xy' = '9' / 2	OK	0
'xy' = '9' % 2	OK	0
'xy' = '9' // 2	OK	0
'xy' = '9' ** 2	OK	0
'xy' = '9' || 2	OK	0
'xy' = '9' 2	OK	0
'xy' = '9' = 2	OK	0
'xy' = '9' == 2	OK	0
'xy' = '9' > 2	OK	0
'xy' = '9' & 2	ERR	34
'xy' = '9' | 2	ERR	34
'xy' = '9' && 2	ERR	34
'xy' = '9' \= 2	OK	1
'xy' == '9' + 2	OK	0
'xy' == '9' - 2	OK	0
'xy' == '9' * 2	OK	0
'xy' == '9' / 2	OK	0
'xy' == '9' % 2	OK	0
'xy' == '9' // 2	OK	0
'xy' == '9' ** 2	OK	0
'xy' == '9' || 2	OK	0
'xy' == '9' 2	OK	0
'xy' == '9' = 2	OK	0
'xy' == '9' == 2	OK	0
'xy' == '9' > 2	OK	0
'xy' == '9' & 2	ERR	34
'xy' == '9' | 2	ERR	34
'xy' == '9' && 2	ERR	34
'xy' == '9' \= 2	OK	1
'xy' > '9' + 2	OK	1
'xy' > '9' - 2	OK	1
'xy' > '9' * 2	OK	1
'xy' > '9' / 2	OK	1
'xy' > '9' % 2	OK	1
'xy' > '9' // 2	OK	1
'xy' > '9' ** 2	OK	1
'xy' > '9' || 2	OK	1
'xy' > '9' 2	OK	1
'xy' > '9' = 2	OK	0
'xy' > '9' == 2	OK	0
'xy' > '9' > 2	OK	0
'xy' > '9' & 2	ERR	34
'xy' > '9' | 2	ERR	34
'xy' > '9' && 2	ERR	34
'xy' > '9' \= 2	OK	1
'xy' & '9' + 2	ERR	34
'xy' & '9' - 2	ERR	34
'xy' & '9' * 2	ERR	34
'xy' & '9' / 2	ERR	34
'xy' & '9' % 2	ERR	34
'xy' & '9' // 2	ERR	34
'xy' & '9' ** 2	ERR	34
'xy' & '9' || 2	ERR	34
'xy' & '9' 2	ERR	34
'xy' & '9' = 2	ERR	34
'xy' & '9' == 2	ERR	34
'xy' & '9' > 2	ERR	34
'xy' & '9' & 2	ERR	34
'xy' & '9' | 2	ERR	34
'xy' & '9' && 2	ERR	34
'xy' & '9' \= 2	ERR	34
'xy' | '9' + 2	ERR	34
'xy' | '9' - 2	ERR	34
'xy' | '9' * 2	ERR	34
'xy' | '9' / 2	ERR	34
'xy' | '9' % 2	ERR	34
'xy' | '9' // 2	ERR	34
'xy' | '9' ** 2	ERR	34
'xy' | '9' || 2	ERR	34
'xy' | '9' 2	ERR	34
'xy' | '9' = 2	ERR	34
'xy' | '9' == 2	ERR	34
'xy' | '9' > 2	ERR	34
'xy' | '9' & 2	ERR	34
'xy' | '9' | 2	ERR	34
'xy' | '9' && 2	ERR	34
'xy' | '9' \= 2	ERR	34
'xy' && '9' + 2	ERR	34
'xy' && '9' - 2	ERR	34
'xy' && '9' * 2	ERR	34
'xy' && '9' / 2	ERR	34
'xy' && '9' % 2	ERR	34
'xy' && '9' // 2	ERR	34
'xy' && '9' ** 2	ERR	34
'xy' && '9' || 2	ERR	34
'xy' && '9' 2	ERR	34
'xy' && '9' = 2	ERR	34
'xy' && '9' == 2	ERR	34
'xy' && '9' > 2	ERR	34
'xy' && '9' & 2	ERR	34
'xy' && '9' | 2	ERR	34
'xy' && '9' && 2	ERR	34
'xy' && '9' \= 2	ERR	34
'xy' \= '9' + 2	OK	1
'xy' \= '9' - 2	OK	1
'xy' \= '9' * 2	OK	1
'xy' \= '9' / 2	OK	1
'xy' \= '9' % 2	OK	1
'xy' \= '9' // 2	OK	1
'xy' \= '9' ** 2	OK	1
'xy' \= '9' || 2	OK	1
'xy' \= '9' 2	OK	1
'xy' \= '9' = 2	OK	0
'xy' \= '9' == 2	OK	0
'xy' \= '9' > 2	OK	0
'xy' \= '9' & 2	ERR	34
'xy' \= '9' | 2	ERR	34
'xy' \= '9' && 2	ERR	34
'xy' \= '9' \= 2	OK	1
1 + 1 + 0	OK	2
1 + 1 - 0	OK	2
1 + 1 * 0	OK	1
1 + 1 / 0	ERR	42
1 + 1 % 0	ERR	42
1 + 1 // 0	ERR	42
1 + 1 ** 0	OK	2
1 + 1 || 0	OK	20
1 + 1 0	OK	2 0
1 + 1 = 0	OK	0
1 + 1 == 0	OK	0
1 + 1 > 0	OK	1
1 + 1 & 0	ERR	34
1 + 1 | 0	ERR	34
1 + 1 && 0	ERR	34
1 + 1 \= 0	OK	1
1 - 1 + 0	OK	0
1 - 1 - 0	OK	0
1 - 1 * 0	OK	1
1 - 1 / 0	ERR	42
1 - 1 % 0	ERR	42
1 - 1 // 0	ERR	42
1 - 1 ** 0	OK	0
1 - 1 || 0	OK	00
1 - 1 0	OK	0 0
1 - 1 = 0	OK	1
1 - 1 == 0	OK	1
1 - 1 > 0	OK	0
1 - 1 & 0	OK	0
1 - 1 | 0	OK	0
1 - 1 && 0	OK	0
1 - 1 \= 0	OK	0
1 * 1 + 0	OK	1
1 * 1 - 0	OK	1
1 * 1 * 0	OK	0
1 * 1 / 0	ERR	42
1 * 1 % 0	ERR	42
1 * 1 // 0	ERR	42
1 * 1 ** 0	OK	1
1 * 1 || 0	OK	10
1 * 1 0	OK	1 0
1 * 1 = 0	OK	0
1 * 1 == 0	OK	0
1 * 1 > 0	OK	1
1 * 1 & 0	OK	0
1 * 1 | 0	OK	1
1 * 1 && 0	OK	1
1 * 1 \= 0	OK	1
1 / 1 + 0	OK	1
1 / 1 - 0	OK	1
1 / 1 * 0	OK	0
1 / 1 / 0	ERR	42
1 / 1 % 0	ERR	42
1 / 1 // 0	ERR	42
1 / 1 ** 0	OK	1
1 / 1 || 0	OK	10
1 / 1 0	OK	1 0
1 / 1 = 0	OK	0
1 / 1 == 0	OK	0
1 / 1 > 0	OK	1
1 / 1 & 0	OK	0
1 / 1 | 0	OK	1
1 / 1 && 0	OK	1
1 / 1 \= 0	OK	1
1 % 1 + 0	OK	1
1 % 1 - 0	OK	1
1 % 1 * 0	OK	0
1 % 1 / 0	ERR	42
1 % 1 % 0	ERR	42
1 % 1 // 0	ERR	42
1 % 1 ** 0	OK	1
1 % 1 || 0	OK	10
1 % 1 0	OK	1 0
1 % 1 = 0	OK	0
1 % 1 == 0	OK	0
1 % 1 > 0	OK	1
1 % 1 & 0	OK	0
1 % 1 | 0	OK	1
1 % 1 && 0	OK	1
1 % 1 \= 0	OK	1
1 // 1 + 0	OK	0
1 // 1 - 0	OK	0
1 // 1 * 0	OK	0
1 // 1 / 0	ERR	42
1 // 1 % 0	ERR	42
1 // 1 // 0	ERR	42
1 // 1 ** 0	OK	0
1 // 1 || 0	OK	00
1 // 1 0	OK	0 0
1 // 1 = 0	OK	1
1 // 1 == 0	OK	1
1 // 1 > 0	OK	0
1 // 1 & 0	OK	0
1 // 1 | 0	OK	0
1 // 1 && 0	OK	0
1 // 1 \= 0	OK	0
1 ** 1 + 0	OK	1
1 ** 1 - 0	OK	1
1 ** 1 * 0	OK	0
1 ** 1 / 0	ERR	42
1 ** 1 % 0	ERR	42
1 ** 1 // 0	ERR	42
1 ** 1 ** 0	OK	1
1 ** 1 || 0	OK	10
1 ** 1 0	OK	1 0
1 ** 1 = 0	OK	0
1 ** 1 == 0	OK	0
1 ** 1 > 0	OK	1
1 ** 1 & 0	OK	0
1 ** 1 | 0	OK	1
1 ** 1 && 0	OK	1
1 ** 1 \= 0	OK	1
1 || 1 + 0	OK	11
1 || 1 - 0	OK	11
1 || 1 * 0	OK	10
1 || 1 / 0	ERR	42
1 || 1 % 0	ERR	42
1 || 1 // 0	ERR	42
1 || 1 ** 0	OK	11
1 || 1 || 0	OK	110
1 || 1 0	OK	11 0
1 || 1 = 0	OK	0
1 || 1 == 0	OK	0
1 || 1 > 0	OK	1
1 || 1 & 0	ERR	34
1 || 1 | 0	ERR	34
1 || 1 && 0	ERR	34
1 || 1 \= 0	OK	1
1 1 + 0	OK	1 1
1 1 - 0	OK	1 1
1 1 * 0	OK	1 0
1 1 / 0	ERR	42
1 1 % 0	ERR	42
1 1 // 0	ERR	42
1 1 ** 0	OK	1 1
1 1 || 0	OK	1 10
1 1 0	OK	1 1 0
1 1 = 0	OK	0
1 1 == 0	OK	0
1 1 > 0	OK	1
1 1 & 0	ERR	34
1 1 | 0	ERR	34
1 1 && 0	ERR	34
1 1 \= 0	OK	1
1 = 1 + 0	OK	1
1 = 1 - 0	OK	1
1 = 1 * 0	OK	0
1 = 1 / 0	ERR	42
1 = 1 % 0	ERR	42
1 = 1 // 0	ERR	42
1 = 1 ** 0	OK	1
1 = 1 || 0	OK	0
1 = 1 0	OK	0
1 = 1 = 0	OK	0
1 = 1 == 0	OK	0
1 = 1 > 0	OK	1
1 = 1 & 0	OK	0
1 = 1 | 0	OK	1
1 = 1 && 0	OK	1
1 = 1 \= 0	OK	1
1 == 1 + 0	OK	1
1 == 1 - 0	OK	1
1 == 1 * 0	OK	0
1 == 1 / 0	ERR	42
1 == 1 % 0	ERR	42
1 == 1 // 0	ERR	42
1 == 1 ** 0	OK	1
1 == 1 || 0	OK	0
1 == 1 0	OK	0
1 == 1 = 0	OK	0
1 == 1 == 0	OK	0
1 == 1 > 0	OK	1
1 == 1 & 0	OK	0
1 == 1 | 0	OK	1
1 == 1 && 0	OK	1
1 == 1 \= 0	OK	1
1 > 1 + 0	OK	0
1 > 1 - 0	OK	0
1 > 1 * 0	OK	1
1 > 1 / 0	ERR	42
1 > 1 % 0	ERR	42
1 > 1 // 0	ERR	42
1 > 1 ** 0	OK	0
1 > 1 || 0	OK	0
1 > 1 0	OK	0
1 > 1 = 0	OK	1
1 > 1 == 0	OK	1
1 > 1 > 0	OK	0
1 > 1 & 0	OK	0
1 > 1 | 0	OK	0
1 > 1 && 0	OK	0
1 > 1 \= 0	OK	0
1 & 1 + 0	OK	1
1 & 1 - 0	OK	1
1 & 1 * 0	OK	0
1 & 1 / 0	ERR	42
1 & 1 % 0	ERR	42
1 & 1 // 0	ERR	42
1 & 1 ** 0	OK	1
1 & 1 || 0	ERR	34
1 & 1 0	ERR	34
1 & 1 = 0	OK	0
1 & 1 == 0	OK	0
